test_id,joint,amplitude_deg,frequency_hz,time_s,q_deseado_deg,q_medido_deg,error_deg
1,wrist,10.0,0.05,4.362019300460815,9.799815476158331,9.090909090909092,0.7089063852492394
1,wrist,10.0,0.05,4.412200689315796,9.829982583105558,9.090909090909092,0.7390734921964661
1,wrist,10.0,0.05,4.462378740310669,9.857704897064414,9.090909090909092,0.7667958061553222
1,wrist,10.0,0.05,4.512554168701172,9.882976360062672,9.384164222873899,0.49881213718877326
1,wrist,10.0,0.05,4.562753438949585,9.905802462530248,9.384164222873899,0.5216382396563493
1,wrist,10.0,0.05,4.612814903259277,9.926112414926507,9.384164222873899,0.5419481920526081
1,wrist,10.0,0.05,4.662976026535034,9.94400031516405,9.384164222873899,0.5598360922901513
1,wrist,10.0,0.05,4.713044166564941,9.959392549858075,9.384164222873899,0.5752283269841758
1,wrist,10.0,0.05,4.76321005821228,9.972343579752458,9.384164222873899,0.5881793568785589
1,wrist,10.0,0.05,4.813374280929565,9.982817421882302,9.67741935483871,0.3053980670435923
1,wrist,10.0,0.05,4.863548994064331,9.990813359388023,9.67741935483871,0.31339400454931265
1,wrist,10.0,0.05,4.913611888885498,9.996317429676495,9.67741935483871,0.31889807483778476
