t,c_waist,c_shoulder,c_elbow,c_wrist,c_gripper
7.5225,0.0,0.0,0.1182418401927662,0.0,0.0
7.5325,0.0,0.0,0.12849971003557895,0.0,0.0
7.5424,0.0,0.0,0.13863076617854517,0.0,0.0
7.5524,0.0,0.0,0.14862501049238838,0.0,0.0
7.5626,0.0,0.0,0.15847257986459112,0.0,0.0
7.5725,0.0,0.0,0.1681637559330934,0.0,0.0
7.5824,0.0,0.0,0.177688974677146,0.0,0.0
7.5922,0.0,0.0,0.18703883585584166,0.0,0.0
7.6027,0.0,0.0,0.19620411228502146,0.0,0.0
7.6123,0.0,0.0,0.2051757589433839,0.0,0.0
7.6224,0.0,0.0,0.21394492189883937,0.0,0.0
7.6327,0.0,0.0,0.22250294704626414,0.0,0.0
7.6425,0.0,0.0,0.230841388648061,0.0,0.0
7.6525,0.0,0.0,0.2389520176690804,0.0,0.0
7.6626,0.0,0.0,0.2468268298976871,0.0,0.0
7.6725,0.0,0.0,0.2544580538449487,0.0,0.0
7.6825,0.0,0.0,0.2618381584141597,0.0,0.0
7.6926,0.0,0.0,0.26895986033311864,0.0,0.0
7.7025,0.0,0.0,0.2758161313418467,0.0,0.0
7.7125,0.0,0.0,0.2824002051286254,0.0,0.0
7.7226,0.0,0.0,0.2887055840075325,0.0,0.0
7.7327,0.0,0.0,0.2947260453308713,0.0,0.0
7.7424,0.0,0.0,0.30045564763017496,0.0,0.0
7.7524,0.0,0.0,0.3058887364797179,0.0,0.0
7.7627,0.0,0.0,0.3110199500767504,0.0,0.0
7.7726,0.0,0.0,0.31584422453295036,0.0,0.0
7.7824,0.0,0.0,0.32035679887187174,0.0,0.0
7.7927,0.0,0.0,0.3245532197274516,0.0,0.0
7.8026,0.0,0.0,0.32842934573894533,0.0,0.0
7.8124,0.0,0.0,0.3319813516379508,0.0,0.0
7.8226,0.0,0.0,0.3352057320234833,0.0,0.0
7.8324,0.0,0.0,0.3380993048213873,0.0,0.0
7.8425,0.0,0.0,0.34065921442465635,0.0,0.0
7.8525,0.0,0.0,0.34288293451157376,0.0,0.0
7.8624,0.0,0.0,0.3447682705388865,0.0,0.0
7.8726,0.0,0.0,0.3463133619075551,0.0,0.0
7.8827,0.0,0.0,0.3475166837989397,0.0,0.0
7.8926,0.0,0.0,0.34837704867961267,0.0,0.0
7.9026,0.0,0.0,0.3488936074733095,0.0,0.0
7.9126,0.0,0.0,0.3490658503988659,0.0,0.0
7.9226,0.0,0.0,0.3488936074733095,0.0,0.0
7.9326,0.0,0.0,0.3483770486796126,0.0,0.0
7.9426,0.0,0.0,0.34751668379893974,0.0,0.0
7.9526,0.0,0.0,0.3463133619075551,0.0,0.0
