t,q_waist,q_shoulder,q_elbow,q_wrist,q_gripper,v_waist,v_shoulder,v_elbow,v_wrist,v_gripper
4.5152,0.0,0.0,-1.4262920553888307,0.0,0.0,0.0,0.0,0.6936646707525012,0.0,0.0
4.5353,0.0,0.0,-1.411612848987676,0.0,0.0,0.0,0.0,0.7339603200577348,0.0,0.0
4.5554,0.0,0.0,-1.3961240160204245,0.0,0.0,0.0,0.0,0.7744416483625735,0.0,0.0
4.5754,0.0,0.0,-1.3798230520332857,0.0,0.0,0.0,0.0,0.8150481993569396,0.0,0.0
4.5959,0.0,0.0,-1.3627086459596556,0.0,0.0,0.0,0.0,0.8557203036815022,0.0,0.0
4.6152,0.0,0.0,-1.3447806699885279,0.0,0.0,0.0,0.0,0.8963987985563855,0.0,0.0
4.6352,0.0,0.0,-1.326040172459152,0.0,0.0,0.0,0.0,0.9370248764687906,0.0,0.0
4.6551,0.0,0.0,-1.3064893716644812,0.0,0.0,0.0,0.0,0.9775400397335428,0.0,0.0
4.6752,0.0,0.0,-1.286131648920787,0.0,0.0,0.0,0.0,1.0178861371847039,0.0,0.0
4.6953,0.0,0.0,-1.2649715397155075,0.0,0.0,0.0,0.0,1.0580054602639821,0.0,0.0
4.7153,0.0,0.0,-1.2430147221576786,0.0,0.0,0.0,0.0,1.0978408778914461,0.0,0.0
4.7352,0.0,0.0,-1.2202680023110646,0.0,0.0,0.0,0.0,1.1373359923307036,0.0,0.0
4.7552,0.0,0.0,-1.1967392962821037,0.0,0.0,0.0,0.0,1.1764353014480462,0.0,0.0
4.7754,0.0,0.0,-1.1724376091614739,0.0,0.0,0.0,0.0,1.2150843560314892,0.0,0.0
4.7953,0.0,0.0,-1.1473730110821614,0.0,0.0,0.0,0.0,1.2532299039656194,0.0,0.0
4.8153,0.0,0.0,-1.1215566107642057,0.0,0.0,0.0,0.0,1.2908200158977845,0.0,0.0
4.8354,0.0,0.0,-1.0950005269745489,0.0,0.0,0.0,0.0,1.327804189482835,0.0,0.0
4.8552,0.0,0.0,-1.0677178583484073,0.0,0.0,0.0,0.0,1.3641334313070772,0.0,0.0
4.8754,0.0,0.0,-1.039722652005283,0.0,0.0,0.0,0.0,1.3997603171562225,0.0,0.0
4.8954,0.0,0.0,-1.0110298713567782,0.0,0.0,0.0,0.0,1.4346390324252327,0.0,0.0
4.9150,0.0,0.0,-0.9816553634525781,0.0,0.0,0.0,0.0,1.4687253952100074,0.0,0.0
4.9352,0.0,0.0,-0.951615826152079,0.0,0.0,0.0,0.0,1.5019768650249552,0.0,0.0
4.9552,0.0,0.0,-0.9209287753477406,0.0,0.0,0.0,0.0,1.5343525402169167,0.0,0.0
4.9751,0.0,0.0,-0.8896125124066102,0.0,0.0,0.0,0.0,1.5658131470565209,0.0,0.0
4.9952,0.0,0.0,-0.8576860919417677,0.0,0.0,0.0,0.0,1.5963210232421243,0.0,0.0
5.0154,0.0,0.0,-0.8251692899777082,0.0,0.0,0.0,0.0,1.625840098202974,0.0,0.0
5.0351,0.0,0.0,-0.7920825725340368,0.0,0.0,0.0,0.0,1.6543358721835717,0.0,0.0
5.0553,0.0,0.0,-0.7584470646206589,0.0,0.0,0.0,0.0,1.6817753956688954,0.0,0.0
