t,c_waist,c_shoulder,c_elbow,c_wrist,c_gripper
3.7999,0.0,0.0,0.0,0.0,0.0
3.8099,0.0,0.0,0.0,0.0,0.0
3.8198,0.0,0.0,0.0,0.0,0.0
3.8299,0.0,0.0,0.0,0.0,0.0
3.8398,0.0,0.0,0.0,0.0,0.0
3.8498,0.0,0.0,0.0,0.0,0.0
3.8599,0.0,0.0,0.0,0.0,0.0
3.8698,0.0,0.0,0.0,0.0,0.0
3.8797,0.0,0.0,0.0,0.0,0.0
3.8901,0.0,0.0,0.0,0.0,0.0
3.9000,0.0,0.0,0.01096442332928075,0.0,0.0
3.9100,0.0,0.0,0.02191802609648637,0.0,0.0
3.9199,0.0,0.0,0.03284999841813011,0.0,0.0
3.9297,0.0,0.0,0.04374955175736355,0.0,0.0
3.9401,0.0,0.0,0.054605929570959846,0.0,0.0
3.9501,0.0,0.0,0.06540841792472338,0.0,0.0
3.9601,0.0,0.0,0.07614635606684922,0.0,0.0
