% Trayectoria senoidal - Base (shoulder pan)
% q(t) = 0.0 + A*sin(2*pi*f*t)
% Columnas: t1 q1 t2 q2 t3 q3 t4 q4
%
5.674455	-13.6476	2.087690	-0.0000	5.675401	-16.3771	2.093164	-0.0000
5.695533	-14.2510	2.087690	-0.0000	5.696314	-17.1012	2.093164	-0.0000
5.716256	-14.8521	2.087690	-0.0000	5.717183	-17.8225	2.093164	-0.0000
5.736764	-15.4508	2.087690	-0.0000	5.738232	-18.5410	2.093164	-0.0000
5.757627	-16.0472	2.087690	-0.0000	5.759113	-19.2566	2.093164	-0.0000
5.778626	-16.6410	2.087690	-0.0000	5.780272	-19.9692	2.093164	-0.0000
5.799502	-17.2321	2.087690	-0.0000	5.801242	-20.6786	2.093164	-0.0000
5.820414	-17.8206	2.087690	-0.0000	5.822318	-21.3847	2.093164	-0.0000
5.841247	-18.4062	2.087690	-0.0000	5.843097	-22.0875	2.093164	-0.0000
5.862399	-18.9890	2.087690	-0.0000	5.863974	-22.7867	2.093164	-0.0000
5.883541	-19.5687	2.087690	-0.0000	5.884848	-23.4824	2.093164	-0.0000
5.904431	-20.1453	2.087690	-0.0000	5.905778	-24.1744	2.093164	-0.0000
5.925324	-20.7188	2.087690	-0.0000	5.926673	-24.8625	2.093164	-0.0000
5.946260	-21.2890	2.087690	-0.0000	5.947384	-25.5468	2.093164	-0.0000
5.967177	-21.8558	2.087690	-0.0000	5.968268	-26.2269	2.093164	-0.0000
5.987898	-22.4192	2.087690	-0.0000	5.988971	-26.9030	2.093164	-0.0000
6.008739	-22.9790	2.087690	-0.0000	6.010031	-27.5748	2.093164	-0.0000
6.029685	-23.5352	2.087690	-0.0000	6.031027	-28.2422	2.093164	-0.0000
6.050592	-24.0877	2.087690	-0.0000	6.052021	-28.9052	2.093164	-0.0000
6.071521	-24.6364	2.087690	-0.0000	6.073037	-29.5636	2.093164	-0.0000
6.092607	-25.1812	2.087690	-0.0000	6.093858	-30.2174	2.093164	-0.0000
6.113550	-25.7220	2.087690	-0.0000	6.115058	-30.8664	2.093164	-0.0000
6.134787	-26.2587	2.087690	-0.0000	6.136103	-31.5105	2.093164	-0.0000
6.155528	-26.7913	2.087690	-0.0000	6.157136	-32.1496	2.093164	-0.0000
6.176416	-27.3197	2.087690	-0.0000	6.178172	-32.7837	2.093164	-0.0000
6.197480	-27.8438	2.087690	-0.0000	6.199122	-33.4125	2.093164	-0.0000
6.218431	-28.3634	2.087690	-0.0000	6.220325	-34.0361	2.093164	-0.0000
6.239233	-28.8786	2.087690	-0.0000	6.241324	-34.6544	2.093164	-0.0000
